username,content,timestamp,link,comments,retweets,likes,quotes
@jordanbhx,The type of people who think that vaccines contain microchips designed to track them are exactly the people whose whereabouts we should be tracking so that the rest of us can avoid them.,"Dec 9, 2020 · 11:40 PM UTC",/jordanbhx/status/1336818020887523328#m,0,1,6,0
@Arielplantstree,"""vaccines are microchips""  right. like they'd actually care about tracking most people. or like they'd actually have the manpower to do so.","Dec 9, 2020 · 10:20 AM UTC",/Arielplantstree/status/1336616648950726657#m,0,0,0,0
@bclabadass,i love when people post from their government tracking machines how the government is trying to track us by some crazy goo-gah like microchips in the vaccine&#44; all the while paying a giant Corporation to track them in real time so they can take Snapchats at a red light,"Dec 8, 2020 · 11:03 PM UTC",/bclabadass/status/1336446282370609160#m,0,1,6,0
@Ray_JaneDoe,It’s hilarious to me when people say vaccines are so the government can track us 🤣 like we don’t have smart phones&#44; smart watches&#44; gps in our cars&#44; use debit cards etc. I mean I think the tracking part is covered already.,"Dec 8, 2020 · 12:00 AM UTC",/Ray_JaneDoe/status/1336098405840515078#m,1,0,1,0
@smutreadingem0,People afraid of the government tracking them through microchips but not afraid over how the tik tok algorithm can see directly into their soul,"Dec 6, 2020 · 2:25 AM UTC",/smutreadingem0/status/1335409912508162048#m,0,1,1,0
@theyhatekass,people really think the government gonna implant tracking devices in their arms through vaccines and then tweet about these thoughts off of actual tracking devices,"Dec 4, 2020 · 8:26 PM UTC",/theyhatekass/status/1334957210733056002#m,1,0,9,0
@Zerrick_Gerard,We should not have to explain this to people&#44; but considering the fact that people actually think that #COVID19 doesn't exist and that vaccines are the government's way of sneakingly placing tracking chips in the bodies of unknowing Americans&#44; I guess it's necessary information!,"Dec 4, 2020 · 4:59 PM UTC",/Zerrick_Gerard/status/1334905135194050564#m,0,0,0,0
@c0meback_kid,It amazes me how concerned people are that the government will force you to take vaccines to plant microchips in you like they don’t already know exactly where you live and how much you make and where you work and what you’re doing on any given day and,"Dec 4, 2020 · 2:51 PM UTC",/c0meback_kid/status/1334872886226595845#m,1,0,1,0
@CapJamesCarter,It's really funny when people insist vaccines will have microchips in them as if   A) we dont carry around things with tracking devices in them B) that wouldn't kill someone.   Yall ignorant and dangerous for trying to scare people into not taking a life saving vaccine.,"Dec 4, 2020 · 3:54 AM UTC",/CapJamesCarter/status/1334707726119788545#m,0,0,5,0
@zaykabir109,I love how people walking around with smart phones are spreading nonsense about government tracking people with vaccines.,"Dec 3, 2020 · 3:45 PM UTC",/zaykabir109/status/1334524043198947328#m,0,0,0,0
@isafromibiza,My semester ends this weekend woooo! I’m so excited to take “How to trick sheeple into taking vaccines with tracking microchips” next semester! I’m also taking a “How to properly hide real medical treatments” class&#44; bc that’s what people in big science and medicine do&#44; right???,"Dec 3, 2020 · 3:17 PM UTC",/isafromibiza/status/1334517202255556614#m,0,0,3,0
@sophsdayoff,the people who think the government are installing microchips in vaccines to track us are the same ones that post their exact location on facebook twice a day,"Dec 3, 2020 · 12:55 PM UTC",/sophsdayoff/status/1334481311008952322#m,0,1,3,0
@chickenruby,Well that leaves us all walking around dressed head to toe in Primark. The trouble is people want more for less&#44; don’t care about cheap labour in other countries&#44; then blame the government and a nasty flu. Don’t get me going on 5g and microchips in vaccines,"Dec 1, 2020 · 2:05 PM UTC",/chickenruby/status/1333774319340630017#m,0,0,0,0
@OpticWananBe,Nothing says freedom from an oppressive government than a government forcibly tracking down and fighting with people that are skeptical about vaccines,"Dec 1, 2020 · 12:32 PM UTC",/OpticWananBe/status/1333750760207577088#m,1,0,0,0
@BdotHobbs,"Listening to people who are worried about the government tracking them with ""microchips"" talk about vaccines is hilarious 😂😂😂","Nov 30, 2020 · 9:46 PM UTC",/BdotHobbs/status/1333527754990608390#m,3,0,7,0
@kiwicande,wait do people actually think vaccines are microchips from the government??????? 😃😃😃😃😃😃😃😃,"Nov 25, 2020 · 10:03 AM UTC",/kiwicande/status/1331538951832694787#m,0,0,0,0
@JaredGoerke,People are so concerned with microchips in vaccines meanwhile we are all given a government issued number upon birth to track our finances. If the government wanted to track citizens&#44; they wouldn't need a microchip to do it. It's just baffling that people actually buy this.,"Nov 23, 2020 · 11:00 PM UTC",/JaredGoerke/status/1331009788348653569#m,2,3,10,0
@sondra_alexis,I can’t believe people think the government would put microchips in vaccines. Bitch you got a smartphone? An IP address? A social security number???? They already know everything about you sweetie.,"Nov 20, 2020 · 10:10 PM UTC",/sondra_alexis/status/1329910135326707712#m,2,1,12,0
@Kavocado,Also people who think the government want to track you using microchips in vaccines have an unhealthy amount of ego.   Who honestly thinks they're so important that lizard people need to know their location 24/7?,"Nov 20, 2020 · 5:59 PM UTC",/Kavocado/status/1329846967967559685#m,0,0,4,0
,,,,0,0,0,0
@AmalNeyyan,Its pretty ironic to see anti vaxxers post about 'how vaccines are having tracking chip so that government could track people' through social media platforms from their mobiles or computers. #antivaxxers,"Nov 19, 2020 · 12:08 PM UTC",/AmalNeyyan/status/1329396059261571072#m,0,0,3,0
@Shady_Hades,Its funny to me how some people think tht the government is gonna use the covid vaccines to install microchips on ppl to track them as if all of the devices they own dont already do tht 🤦,"Nov 18, 2020 · 3:38 PM UTC",/Shady_Hades/status/1329086611691225090#m,1,0,1,0
@_chicago_joe,And people think that the vaccines are going to put tracking devices into us.   Bitch&#44; you tell the government everything about your with that thing in your hand,"Nov 16, 2020 · 6:28 PM UTC",/_chicago_joe/status/1328404529914765315#m,0,0,1,0
@Prod_Esko,I love how people talk about tracking microchip vaccines as if they do anything important enough for the government to track,"Nov 16, 2020 · 4:51 PM UTC",/Prod_Esko/status/1328380070055059458#m,0,0,4,1
@oliver_kamalebo,The vaccines will be used to usher in a #NewWorldOrder. The government’s&#44; controlled by the #deepstate are planning for total control over the people. Ceasing of properties. Microchips. Forced 💉 .Reset program. This is not a conspiracy theory. It’s here! We can stop this evil!,"Nov 16, 2020 · 3:22 PM UTC",/oliver_kamalebo/status/1328357903863083014#m,0,0,1,0
@aswbrowne,The irony of people using a social media site such as twitter&#44; to tweet their theories around the government placing tracking devices in vaccines&#44; off of their iPhone is something that makes me question the sanity of many each day!,"Nov 16, 2020 · 1:55 PM UTC",/aswbrowne/status/1328335869896511488#m,2,4,46,2
@okay_go_for_k,The people worried about vaccines having microchips in them aren't folks that are worth being followed and surveilled by the government.,"Nov 15, 2020 · 7:05 AM UTC",/okay_go_for_k/status/1327870326298996736#m,0,0,0,0
@bR95_,Why does everyone with a Union Jack emoji in their bio think vaccines have microchips or summin in them? You walk around everyday tweeting off a literal tracking device and you think the government need to microchip you to watch you go get a fry up?,"Nov 14, 2020 · 11:34 AM UTC",/bR95_/status/1327575628984487937#m,0,0,1,0
@Brieyonce,The funny thing about vaccines and microchip theories is people acting like this isn’t a global issue. Like it won’t be available and administrated everywhere. But yes&#44; the US government staged a pandemic to place microchips in your bloodstream.,"Nov 13, 2020 · 10:41 PM UTC",/Brieyonce/status/1327381205738778625#m,0,5,16,0
@JonBaker,Extremely fucking funny to me: The people who bought into the whole “microchips in vaccines” conspiracy bullshit think they’re *worth* tracking  Like&#44; I’m sure Bill Gates and the Shadow Cabal will be pleased to learn you eat Chik-fil-A alone in your truck while you ugly cry&#44; Kyle,"Nov 13, 2020 · 1:02 PM UTC",/JonBaker/status/1327235270304034816#m,5,21,64,0
@cassfrass__,People really worried about being microchipped by our government with this vaccine. They didn’t care enough about us to make an adequate amount of PPE for months but sure they’re gonna pay for microchips in millions of vaccines,"Nov 12, 2020 · 9:23 PM UTC",/cassfrass__/status/1326999053146570752#m,0,0,10,0
@Aman_cookie,Why are people so scared of the government tracking and microchipping your through vaccines YOU HAVE SOCIAL MEDIA We save your snaps&#44; we saw your tweets and posts. Sarah&#44; they've been tracking you since the day you made social media&#44; and been selling the data,"Nov 12, 2020 · 10:35 AM UTC",/Aman_cookie/status/1326835976338026496#m,1,0,6,0
@hoeglizzy,People really talkin bout microchips in the vaccines and shit like the government doesn’t already have tabs on every single citizen of the country,"Nov 11, 2020 · 10:28 PM UTC",/hoeglizzy/status/1326652987977117699#m,1,5,52,3
@itsjazmarie,a venn diagram of people who are convinced the government is putting tiny microchips in vaccines to track them and people not important enough for the government to want to track them is a circle.,"Nov 11, 2020 · 6:06 PM UTC",/itsjazmarie/status/1326587138046124034#m,0,6,37,0
@MsBenjamins_,Honey.... I doubt it’s the tracking part people are worried about.... what you said&#44; we know. But&#44; I believe you’re confused on what the government will use the microchips for.,"Nov 11, 2020 · 11:46 AM UTC",/MsBenjamins_/status/1326491578026881024#m,0,0,0,0
@saharuuhh,I can’t believe that people ACTUALLY think that covid-19 vaccines will have microchips lmao I can’t...  Y’all really think the government cares about us THAT much? And for what😭,"Nov 11, 2020 · 8:11 AM UTC",/saharuuhh/status/1326437396859121665#m,0,0,8,0
@espresso_14,Idk who needs to hear this but the government already has all the information they could ever need about you by simply accessing the information you willingly give them on your phone. I promise you they don’t need to put tracking microchips in vaccines lol,"Nov 10, 2020 · 2:10 AM UTC",/espresso_14/status/1325984180552019973#m,0,5,14,1
@sohnianika,people will use waze&#44; find my friends&#44; Snapchat/Instagram location filters and then get upset at “tracking microchips in vaccines” 😭,"Nov 8, 2020 · 12:06 AM UTC",/sohnianika/status/1325228166189879296#m,0,1,11,0
@kestoro_ssbm,still can’t believe that multiple people i live with believe the government is gonna put microchips in the vaccines  do you really think you’re important enough to be tracked,"Oct 26, 2020 · 5:47 AM UTC",/kestoro_ssbm/status/1320603033244319744#m,0,0,2,0
@BoxBootley,How can people actually sit complaining that the government are putting microchips into vaccines when they upload photos of where they are almost everyday and geotag the locations?!?!?,"Oct 20, 2020 · 1:28 PM UTC",/BoxBootley/status/1318544529440604160#m,1,0,11,0
,,,,0,0,0,0
@_thegoodonesgo,I’m on a COVID-19 vaccine town hall zoom meeting and it’s a shame that some black people think that vaccines are an excuse for the government to purposefully infect us with diseases (e.g. Tuskegee Syphilis Study) and/or insert tracking devices inside us ☹️☹️☹️,"Oct 1, 2020 · 11:20 PM UTC",/_thegoodonesgo/status/1311808221624045569#m,1,0,0,0
@hua_chonker,lrt yet people in poland will say masks are made to steal identity which will make us into slaves for the government who will control us via microchips that will be injected via vaccines that cause autism and are made to depopulate earth 😭😭😭 poland needs to be cancelled,"Sep 29, 2020 · 9:06 AM UTC",/hua_chonker/status/1310868591621943299#m,1,2,3,0
@BioDataGanache,The people who were working on the microchips in vaccines has found a better way and shrunk the tech down to the size of an airborne virus!  If you don't want to be tagged and tracked by the government WEAR YOUR MASK!!!,"Sep 22, 2020 · 11:55 PM UTC",/BioDataGanache/status/1308555426972262400#m,2,0,3,1
@RoxannYoung,My last tweet is for the people who say they won’t get new vaccines bc it’s the government putting tracking devices in us,"Sep 14, 2020 · 11:19 PM UTC",/RoxannYoung/status/1305647331379998723#m,1,0,2,0
@scraigwhytock,"""It amazes me that there are people who believe that bizarre conspiracy theory about Bill Gates tracking you through microchips in vaccines when Google already knows everything about you simply based on your clicks."" Read on to find out more! educationalmentorship.com/20…","Sep 13, 2020 · 1:45 PM UTC",/scraigwhytock/status/1305140659339300864#m,0,1,2,0
@mydangblog,"""It amazes me that there are people who believe that bizarre conspiracy theory about Bill Gates tracking you through microchips in vaccines when Google already knows everything about you simply based on your clicks."" Read on to find out more! educationalmentorship.com/20…","Sep 13, 2020 · 1:45 PM UTC",/mydangblog/status/1305140468599095301#m,0,0,0,0
@Zoe_Mazdon,Isn’t it funny how people think the government are tracking us through covid testing or possible vaccines yet they carry their mobile with them FUCKING EVERYWHERE! YOUR INFO IS EVERYWHERE@,"Sep 11, 2020 · 9:03 PM UTC",/Zoe_Mazdon/status/1304525904379613186#m,0,0,0,0
@mxgbx,So so mad seeing people buzzing over their free google speakers the same same week people r insisting vaccines are a hoax and a method of government tracking lol,"Sep 9, 2020 · 7:25 PM UTC",/mxgbx/status/1303776685142269953#m,3,18,243,4
@ReverendWhite25,Got a flu shot today and jokingly asked “so when does Bill Gates start tracking me” and the nurse fucking groaned   Apparently A LOT of people actually think vaccines have microchips&#44; I always assumed that was only a thing on the internet  😂,"Sep 8, 2020 · 10:09 PM UTC",/ReverendWhite25/status/1303455376558391299#m,2,0,7,0
@eenerhilbu,People who think the government is putting microchips in vaccines to track them think a little too highly of themselves.,"Sep 4, 2020 · 7:26 PM UTC",/eenerhilbu/status/1301964803049754625#m,0,0,0,0
@craigmacdermott,The Venn diagram of intelligent people and people who think the government is tracking you with vaccines is two&#44; extremely far apart circles,"Sep 4, 2020 · 5:04 PM UTC",/craigmacdermott/status/1301929114429878272#m,2,12,60,0
@Chubzton,Why are the only people worried about microchips in vaccines crack heads and Karen’s? What makes yous think your that interesting the government want to track you? Nuffies,"Aug 26, 2020 · 11:35 PM UTC",/Chubzton/status/1298766061899137024#m,0,0,7,0
@daNihilistGamer,Random person: The government is tracking your every move through your phone and microchips in vaccines!  That same person: *gives the government their full name&#44; address&#44; SSN&#44; race&#44; ethnicity&#44; phone #&#44; and email on census card&#44; voter registration&#44; drivers license&#44; passport&#44; etc*,"Aug 21, 2020 · 3:19 PM UTC",/daNihilistGamer/status/1296829181452587008#m,0,0,0,0
@anAppleproduct,There is a group of people(friends ig) spreading a news that the government is taking our freedom away by asking us people to wear mask. They further go on to claim that the vaccines can have chip(ID) for spying or tracking. We are done guys. The end is near GIVE ME BURNOL,"Aug 19, 2020 · 4:10 AM UTC",/anAppleproduct/status/1295936157050519552#m,0,0,0,0
@Starts_With_S,Man the global government tracking in vaccines whatever nonsense conspiracy theory hole is endless. No matter how deep you go you can never tell if people are legitimately that crazy or if they're spreading it for memes or money.,"Aug 18, 2020 · 10:25 PM UTC",/Starts_With_S/status/1295849264543866887#m,0,0,1,0
@LookITS_Lauren,Seeing people put status’ up saying that won’t have flu vaccines because the government are putting microchips in them to track us all🤦🏼‍♀️ seriously,"Aug 18, 2020 · 12:49 PM UTC",/LookITS_Lauren/status/1295704421742116864#m,0,0,0,0
@manungaa,whats crazy to me about people thinking covid vaccines would be used to plant microchips in our bodies dont realize they already carry around a tracking device everyday in their pocket... and use it to read their facebook conspiracy pages...,"Aug 17, 2020 · 11:14 AM UTC",/manungaa/status/1295318054008573952#m,0,0,2,0
@Richdick64,Same people worried about the government putting tracking chips in coronavirus vaccines the ones posting on their ig and snap 10+ times a day lmfaoo,"Aug 16, 2020 · 3:41 PM UTC",/Richdick64/status/1295022979617886208#m,0,1,6,0
@TheCosby,If the government really wanted to put “microchips” in our bodies they wouldn’t wait for a vaccine to use as the delivery method. They already know people are skeptical about vaccines. They’d put it in something people love like lemonade or the Popeyes sandwich or Beyoncé’s movie,"Aug 16, 2020 · 2:20 PM UTC",/TheCosby/status/1295002501863870464#m,1,4,4,0
,,,,0,0,0,0
@polyGeek,Dear people who think there are microchips in covid vaccines. First&#44; the technology in Mission Impossible movies is fiction. Second&#44; and more importantly&#44; no one is tracking you because you're not important. Get over yourself.,"Aug 16, 2020 · 1:51 PM UTC",/polyGeek/status/1294995290370580485#m,3,1,8,0
@RichardvReeves,44% of Republicans & half the people watching Fox News think Bill Gates wants to use COVID-19 vaccines to implant location-tracking microchips in recipients. Happy Saturday! businessinsider.com/republic… via @businessinsider,"Aug 15, 2020 · 5:14 PM UTC",/RichardvReeves/status/1294683932873678856#m,0,1,8,1
@shayna__decker,do people really think the government is putting microchips in vaccines? do they even know what a vaccine needle looks compared to a needle they put in animals to place their micro chips in???,"Aug 15, 2020 · 2:23 PM UTC",/shayna__decker/status/1294640915341029376#m,0,0,0,0
@kaizervonmaanen,People who are afraid of microchips in vaccines or medical masks tracking people and so on are complete idiots. If the government want to track you or record you then you already always carry everything they need in your phone. Much cheaper and less chance to be caught.,"Aug 14, 2020 · 5:55 PM UTC",/kaizervonmaanen/status/1294331885917818881#m,0,0,3,0
@erikaheidewald,If you really don’t want the government tracking you&#44; don’t refuse to get life saving vaccines - vote for people who want to roll back the Patriot Act&#44; demand regulation protecting your privacy rights&#44; and keep that energy even when terrorist attacks happen,"Aug 14, 2020 · 12:34 AM UTC",/erikaheidewald/status/1294069741326237697#m,1,0,28,0
@alIthatisunholy,the people who think this about the ballots and the USPS&#44; are the same people that are convinced the government is putting microchips in vaccines&#44; and we’re on our way to becoming a soviet union.,"Aug 13, 2020 · 6:43 PM UTC",/alIthatisunholy/status/1293981433795510273#m,0,0,0,1
@MELANIEALA,the people saying they’re not getting the covid vaccine because they don’t want the government tracking them with “microchips” are the same ones that use face id and always have their location services on etc,"Aug 12, 2020 · 7:13 PM UTC",/MELANIEALA/status/1293626729261563904#m,1,3,7,0
@ianklsdmbldr,lmao the Russian vaccine being named after the first every satellite Sputnik will make the crazy anti vaxxers think those vaccines are tracking people with microchips. 😂,"Aug 11, 2020 · 10:51 AM UTC",/ianklsdmbldr/status/1293137899924463616#m,0,0,0,0
@shxnnon_pxleon,why did the same people that believe the government are tracking us through covid vaccines turn a blind eye when the government nearly let vulnerable/low income children starve over the summer,"Aug 10, 2020 · 8:59 PM UTC",/shxnnon_pxleon/status/1292928602858835968#m,0,0,3,0
@Rick95648,"So why do you think Microsoft founder Bill Gates wants 'vaccines""....for all people?... ...Could it be that the ""TEST"" is simply microchips being inserted in the nasal cavity...?....Tracking\ GPS...","Aug 7, 2020 · 4:12 PM UTC",/Rick95648/status/1291769254962851842#m,0,0,0,0
@Rick95648,"So why do you think Microsoft founder Bill Gates wants 'vaccines""....for all people?... ...Could it be that the ""TEST"" is simply microchips being inserted in the nasal cavity...?....Tracking\ GPS...","Aug 7, 2020 · 4:26 AM UTC",/Rick95648/status/1291591605733011457#m,0,0,0,0
@Rick95648,"So why do you think Microsoft founder Bill Gates wants 'vaccines""....for all people?... ...Could it be that the ""TEST"" is simply microchips being inserted in the nasal cavity...?....Tracking\ GPS...","Aug 4, 2020 · 5:13 AM UTC",/Rick95648/status/1290516300196790272#m,0,0,0,0
@Rick95648,"So why do you think Microsoft founder Bill Gates wants 'vaccines""....for all people?... ...Could it be that the ""TEST"" is simply microchips being inserted in the nasal cavity...?....Tracking\ GPS...","Aug 3, 2020 · 3:06 AM UTC",/Rick95648/status/1290121725267468290#m,0,0,1,0
@Rick95648,"So why do you think Microsoft founder Bill Gates wants 'vaccines""....for all people?... ...Could it be that the ""TEST"" is simply microchips being inserted in the nasal cavity...?....Tracking\ GPS...","Aug 1, 2020 · 2:01 AM UTC",/Rick95648/status/1289380681139621888#m,0,0,0,0
@brianwhelton,I actually know several people who think vaccines contain Government tracking abilities&#44; there is an name for them&#44; idiots... Like a Government IT system would actually work&#44; let alone have current vendor support...,"Jul 30, 2020 · 9:57 PM UTC",/brianwhelton/status/1288956964802891776#m,3,4,33,0
@Rick95648,"So why do you think Microsoft founder Bill Gates wants 'vaccines""....for all people?... ...Could it be that the ""TEST"" is simply microchips being inserted in the nasal cavity...?....Tracking\ GPS...","Jul 30, 2020 · 5:38 AM UTC",/Rick95648/status/1288710635513999360#m,0,0,1,0
@Rick95648,"So why do you think Microsoft founder Bill Gates wants 'vaccines""....for all people?... ...Could it be that the ""TEST"" is simply microchips being inserted in the nasal cavity...?....Tracking\ GPS... It is happening now!! cairnsnews.org/2019/04/18/yo…","Jul 27, 2020 · 8:06 PM UTC",/Rick95648/status/1287841903287836672#m,0,0,0,0
@Hiddenlegend24,The people who say the government is gonna implant microchips through vaccines are the same people who dont know how to plug in their own computer,"Jul 26, 2020 · 1:25 AM UTC",/Hiddenlegend24/status/1287197302013276160#m,0,0,2,0
@3theric,People: Implanting microchips through a vaccine would be a ridiculous waste of effort. You’re already plenty trackable because you can’t go 10 seconds without looking at your smartphone.  cnbc.com/2020/07/22/bill-gat…,"Jul 24, 2020 · 5:47 AM UTC",/3theric/status/1286538536733175808#m,0,0,0,0
@son_mando,People bitching about the government tracking us through vaccines or some none sense bitch you already provide them with your entire life story on social media.,"Jul 23, 2020 · 7:35 PM UTC",/son_mando/status/1286384395692044293#m,1,0,2,0
,,,,0,0,0,0
@MISkeptics,28% of U.S. adults believed a debunked conspiracy theory suggesting Gates planned to use a vaccine to implant microchips in billions of people to monitor their movements buff.ly/3jtXAYo,"Jul 23, 2020 · 12:03 PM UTC",/MISkeptics/status/1286270597257990145#m,0,0,0,0
@itsdune,Let this sink in: '28% of U.S. adults believed a debunked conspiracy theory suggesting Gates planned to use a potential vaccine for Covid-19 to implant microchips in billions of people to monitor their movements.' cnbc.com/2020/07/22/bill-gat…,"Jul 23, 2020 · 8:09 AM UTC",/itsdune/status/1286211716754309120#m,0,0,1,0
@BongLebowski,Bill Gates denies conspiracy theories that say he wants to use coronavirus vaccines to implant tracking devices - 28% of U.S. adults believed a debunked conspiracy theory suggesting Gates planned to use a vaccine to implant microchips in billions of people to monitor their m…,"Jul 23, 2020 · 7:16 AM UTC",/BongLebowski/status/1286198451076845572#m,0,0,0,0
@WHATISAPLANET,Bill Gates denies conspiracy theories that say he wants to use coronavirus vaccines to implant tracking devices - 28% of U.S. adults believed a debunked conspiracy theory suggesting Gates planned to use a vaccine to implant microchips in billions of people to monitor their m…,"Jul 23, 2020 · 7:09 AM UTC",/WHATISAPLANET/status/1286196693546012672#m,0,0,0,0
@UnPanderers,Bill Gates denies conspiracy theories that say he wants to use coronavirus vaccines to implant tracking devices - 28% of U.S. adults believed a debunked conspiracy theory suggesting Gates planned to use a vaccine to implant microchips in billions of people to monitor their m…,"Jul 23, 2020 · 5:46 AM UTC",/UnPanderers/status/1286175860043776000#m,0,0,0,0
@investjpstock,28%とはなかなか病んだ数字。これも格差社会の副産物  28% of U.S. adults believed a debunked conspiracy theory suggesting Gates planned to use a potential vaccine for Covid-19 to implant microchips in billions of people to monitor their movements.   cnbc.com/2020/07/22/bill-gat…,"Jul 23, 2020 · 4:12 AM UTC",/investjpstock/status/1286152170878902273#m,0,0,0,0
@PooyaEsfandiar,"""28% of U.S. adults believed [... Bill] Gates planned to use a potential vaccine for Covid-19 to implant microchips in billions of people to monitor their movements.""   Folks! Should we tell the 28% about smartphones?  cnbc.com/2020/07/22/bill-gat…","Jul 23, 2020 · 3:50 AM UTC",/PooyaEsfandiar/status/1286146673693962242#m,0,0,2,0
