username,content,timestamp,link,comments,retweets,likes,quotes
@konstructivizm,The Evolution of the Moon: 4.5 Billion Years in 2 Minutes  The Moon likely formed from material ejected 4.5 billion years ago by a Mars-sized object colliding with Earth. After gravitational compression&#44; the Moon's glowing&#44; hot surface cooled and cracked.  Large and small rocks continued to fall onto the lunar surface&#44; including a massive meteorite that formed the Aitken Basin about 4.3 billion years ago. This period of intense meteorite bombardment lasted for hundreds of millions of years&#44; during which time vast basins appeared across the entire surface of the Moon.  Over the next several billion years&#44; lava flows flowed on the side facing Earth&#44; forming the lunar maria we know today. These continued meteorite impacts&#44; which have subsided slightly over the last billion years&#44; formed the craters we see today.,"Sep 17, 2025 · 7:24 AM UTC",/konstructivizm/status/1968214337463496920#m,1,13,33,0
@abovenormnews,🌍🚀 Alternative Earths? 🚀🌍  A new study tests which Solar System worlds could thrive if moved to Earth’s orbit. Mars emerges as the strongest candidate. Titan could transform into a true Earth-like world if warmed. Full detailed article link below.  #Mars #Habitability,"Sep 16, 2025 · 10:04 PM UTC",/abovenormnews/status/1968073546376343975#m,1,0,0,0
@ryankatzrosene,Akshually… we do have some evidence: - Earth has warmed ~1.4°C over 175 years and global mortality rates have declined significantly over this same period (mostly due to extraneous factors&#44; and partly due to temperature changes). - While it’s true humanity has not endured 2°C of warming (there’s no historical analogue); and there’s no doubt that there will be catastrophic consequences (we’ve already seen some from less warming)&#44; this is not of itself evidence that it would lead to “billions” of deaths. - All of the existing trends provide evidence that there will be MORE people on Earth in 2050 than present&#44; not billions *less*. For our global population to decline by 4 billion over the next 25 years the rate of death would have to start rising exponentially right away to overcome the rate of population growth. That seems deeply unlikely.,"Sep 16, 2025 · 6:56 PM UTC",/ryankatzrosene/status/1968026240843190677#m,9,3,32,3
@OrganicPapillon,"When did it become so difficult to look back over the ERAS to understand that the earth has ""warmed"" and ""cooled"" itself for literally ERAS!!! #science ?","Sep 16, 2025 · 12:58 PM UTC",/OrganicPapillon/status/1967936233419784337#m,0,0,0,0
@QuantaMagazine,Earth’s ruinous volcanism once almost sterilized the planet. Fortunately for living things&#44; Earth gradually drew the excess carbon dioxide deep into its rocky bowels&#44; and the planet cooled back down. quantamagazine.org/why-is-ve…,"Sep 16, 2025 · 12:26 AM UTC",/QuantaMagazine/status/1967746779815760140#m,2,10,52,0
@CTVDarrell,What place on earth has warmed the most? | Weather or Not Trivia m.youtube.com/watch?v=oeoZVN…,"Sep 15, 2025 · 5:11 PM UTC",/CTVDarrell/status/1967637507937538298#m,0,0,0,0
@CTVYMSask,What place on earth has warmed the most? | Weather or Not Trivia youtu.be/oeoZVNlom68,"Sep 15, 2025 · 5:10 PM UTC",/CTVYMSask/status/1967637197961699395#m,0,0,0,0
@EvnNeare,ABiogenesis best explains cos after earth formed and cooled&#44; life started from water which is a combination of Hydrogen n Oxygen (H2O) H2O formed the ocean where organic chemicals like Amino acid&#44; nucleotide n sugar including water molecules formed protocells with membranes.../1,"Sep 15, 2025 · 3:45 PM UTC",/EvnNeare/status/1967615761897476541#m,8,1,11,1
@TheRanter2012,100% true. We are in the dark ages in comparison due to self serving cunts who we elect to lead us.  A fascination with pointless & distraction based politics as well as the restriction caused by the flawed theory of global warming. (Earth has cooled and heated since time began).,"Sep 15, 2025 · 10:55 AM UTC",/TheRanter2012/status/1967542848456462748#m,0,0,0,0
@lzx_1211,Is he not fed with the wine food&#44; hurt by the same weapons&#44; warmed and cooled by the same summer and winter as a woman?  NAMTAN COS NEW YORK #COSAW2025xNAMTAN #NamtanTipnaree @NamtanTipnaree,"Sep 15, 2025 · 4:38 AM UTC",/lzx_1211/status/1967447786816946580#m,0,0,0,0
@EkkarachD,Acorn is squirrel’s lucky find🪳Storks are earth’s bird baby deliver🖇Forgot my gloves&#44; but the sun came out and warmed my hands.,"Sep 14, 2025 · 3:58 PM UTC",/EkkarachD/status/1967256550063694126#m,0,0,0,0
@mellowgrips,The Earth cooled during COVID lockdown,"Sep 14, 2025 · 4:47 AM UTC",/mellowgrips/status/1967087729763901517#m,0,1,0,0
@GovNuclear,NICE PIPES: Antares Nuclear is developing this heat pipe-cooled microreactor that can provide up to 300 kilowatts of reliable power on earth or in outer space.  It’s one of several designs that’s working towards testing in our DOME facility @INL&#44; which will be the world’s first microreactor test bed.,"Sep 13, 2025 · 9:24 PM UTC",/GovNuclear/status/1966976202972774521#m,14,50,292,4
@domesticmothman,Definitely warmed up to Alien Earth. The first episode is still unfortunate not good but episode 5/6 are excellent.,"Sep 13, 2025 · 7:59 PM UTC",/domesticmothman/status/1966954845447090185#m,1,0,5,1
@TomorrowNook,techcrunch.com/2025/09/03/ad… Advanced geothermal startups are just getting warmed up – pun fully intended! This rising tide of underground energy innovation could spark a clean revolution. Will Earth’s natural heat fuel our future grid? Betting on a sizzling breakthrough in green power. #Geothermal #CleanEnergy #Innovation @BillGates @elonmusk,"Sep 13, 2025 · 2:03 PM UTC",/TomorrowNook/status/1966865420691894464#m,0,0,0,0
@geojaydeep,I wonder when the first rain might have touched Earth’s surface—perhaps 4 billion years ago&#44; when the molten world finally cooled and steam turned to clouds. From that endless downpour&#44; our oceans were born.,"Sep 13, 2025 · 2:44 AM UTC",/geojaydeep/status/1966694535154856262#m,0,0,0,0
,,,,0,0,0,0
@ManyDreaming,Planar Earth taught us the magmatic parable. What erupts fierce and anguished to the surface&#44; once cooled becomes our battlements; becomes sharp as glass; turns harsh and unphased. Of all elements&#44; none were as warlike.,"Sep 12, 2025 · 8:35 PM UTC",/ManyDreaming/status/1966601645090844972#m,0,0,2,0
@tdj11100,Mars cooled faster than Earth so was possibly growing life before Earth. We also know impacts on Mars carried Martian rocks to Earth which may have seeded life here. Billions of years of solar energy input later&#44; their offspring have sent robots back to explore their graveyard.,"Sep 12, 2025 · 5:54 PM UTC",/tdj11100/status/1966561139526914543#m,0,0,1,0
@sunstarchips,WDYM YEAR 85 EARTH WASNT EVEN COOLED DOWN BY THEN,"Sep 12, 2025 · 2:15 PM UTC",/sunstarchips/status/1966505987172340008#m,3,0,2,0
@bright_idea_lab,🪨 Aswan Pink Granite & the Great Pyramid  These beautiful stones in my hand are pieces of Aswan pink granite. Geologically&#44; granite is an intrusive igneous rock formed deep in the Earth’s crust from slowly cooled magma&#44; giving it its interlocking crystals of feldspar&#44; quartz&#44; and mica.  What makes Aswan granite unique is its warm pink color&#44; caused by high concentrations of alkali feldspar. This distinctive stone was prized by the ancient Egyptians and quarried in southern Egypt for thousands of years.  Large blocks of Aswan pink granite were transported hundreds of miles north along the Nile to build some of the most enduring monuments in history. The inner chambers of the Great Pyramid at Giza were lined with Aswan granite&#44; chosen for both its durability and its resonance. The ancients understood that granite had a way of carrying and amplifying energy.  When we hold pieces of this same granite today&#44; we’re holding the very material that connects us to the pyramid builders and their extraordinary vision. It’s a direct link to the stones that have stood for over 4&#44;500 years&#44; continuing to anchor humanity’s fascination with both geology and mystery.  Stones from the collection of Crystal Judy Hall   #granite #aswan #pyramid #judyhall,"Sep 11, 2025 · 12:37 PM UTC",/bright_idea_lab/status/1966119004835135929#m,0,1,4,0
@NegaNega128046,One of my favorite dimensions. 😌🌳☀️✨️🎶🍃🐦  Can feel the fragrance of the soft&#44; moisture&#44; warmed by sun earth.  Can feel every vibration and touch of the liefs.  Can hear the wind and trees talking. Can fly with birds through all this magic.,"Sep 10, 2025 · 10:08 PM UTC",/NegaNega128046/status/1965900103010644256#m,0,0,0,0
@Dangermouse200,This is already known. Basic life forms existed on Mars. Earth was actually ‘seeded’ by Mars (meteors etc) before its core cooled and it was destroyed by the Sun/radiation etc. nitter.privacyredirect.com/skynews/status/1965892…,"Sep 10, 2025 · 9:54 PM UTC",/Dangermouse200/status/1965896807885713811#m,0,0,0,0
@BigWave22__,Crazy how I will be writing about meteorites in my tomorrow’s exam😂 What a perfect illustration from @zackdfilms1 ‘s VFX artist The way fragments of the meteor were chipped off during it’s ‘shooting star’ phase and it finally cooled off the moment it struck the earth 👏🏽,"Sep 10, 2025 · 8:31 PM UTC",/BigWave22__/status/1965875766362779852#m,0,0,0,0
@iDigress1111,Live Charlie Kirk! LIVE just to spite the people who hate even luke warmed zionist conservative Whites. Live and become Scorched Earth Charlie. LIVE!,"Sep 10, 2025 · 7:09 PM UTC",/iDigress1111/status/1965855080604918150#m,0,0,0,0
@bainsmac,"Don't get stuck on 1 thing.  ""...subtropics have warmed significantly and the tropics have cooled&#44; there’s less of a temperature difference&#44; called a gradient&#44; between the two regions. A weaker temperature gradient tends to lead to more stable...""","Sep 10, 2025 · 3:34 PM UTC",/bainsmac/status/1965801107697086670#m,0,0,0,0
@SpringbrookMS,The 8th graders in Accelerated Science completed a lab exploring how air has mass.  They warmed up the air in the bottle  to see how the air molecules move faster and create a bubble. They also cooled the air in the bottle to see how the air molecules compress.,"Sep 10, 2025 · 1:34 PM UTC",/SpringbrookMS/status/1965770771302638022#m,0,0,0,0
@justywustyboo,Do you prefer being cooled down when hot or being warmed uo when cold,"Sep 10, 2025 · 12:30 PM UTC",/justywustyboo/status/1965754750554824932#m,0,0,1,0
@StevenW24515280,They're never full when I find them. :-( #Buckfast bottles are now made from clear glass which does not shatter into many lethal chards like the green ones used to.  @EdinburghPicker 'Oh for a draught of vintage that hath been cooled a long age in the deep-delved earth.',"Sep 10, 2025 · 10:39 AM UTC",/StevenW24515280/status/1965726820915126567#m,1,1,5,0
@Frontlinekamrn,Big news in global trade! Although China's exports have cooled&#44; Pakistan is optimistic about a $500M US-Pakistan initiative to tap into our copper&#44; gold&#44; and rare earth resources—deepening ties and boosting our economy. 🇺🇸🤝🇵🇰 #USPakistanPartnership,"Sep 10, 2025 · 9:47 AM UTC",/Frontlinekamrn/status/1965713717053563311#m,0,0,0,0
@sarthak_1806,greatest city on god's green globally warmed earth,"Sep 10, 2025 · 7:00 AM UTC",/sarthak_1806/status/1965671805550784619#m,0,0,5,0
@AmandaE_bokep,The earth cradles a nest&#44; fragile eggs warmed by a mother’s love. 🌍🐣,"Sep 10, 2025 · 5:15 AM UTC",/AmandaE_bokep/status/1965645396010729899#m,0,0,0,0
@IN_MI_Power,#TipTuesday Use kitchen&#44; bath&#44; and other ventilating fans wisely. In just one hour&#44; these fans can pull out a houseful of warmed or cooled air. Turn fans off as soon as they have done the job.  ✅ ElectricIdeas.com/Tips,"Sep 9, 2025 · 6:00 PM UTC",/IN_MI_Power/status/1965475293210071249#m,0,0,1,0
@CosmicFlyby,Do you know: The largest volcanic eruption cooled Earth by 5°C—Pinatubo&#44; 1991!  𝓕𝓸𝓵𝓵𝓸𝔀 @CosmicFlyby 𝓯𝓸𝓻 𝓶𝓸𝓻𝓮!🚀,"Sep 8, 2025 · 2:00 AM UTC",/CosmicFlyby/status/1964871319264416206#m,0,0,0,0
@Techkip1,🌋 Iceland’s Homes Are Heated by the Earth Itself 🔥❄️ Nearly 90% of homes in Iceland are warmed using geothermal energy — tapping into the Earth’s natural heat beneath their feet. This clean&#44; renewable energy source makes Iceland one of the most sustainable country.,"Sep 7, 2025 · 10:42 AM UTC",/Techkip1/status/1964640459739041808#m,0,0,0,0
@MichaelMotha1,🌋 Iceland’s Homes Are Heated by the Earth Itself 🔥❄️ Nearly 90% of homes in Iceland are warmed using geothermal energy — tapping into the Earth’s natural heat beneath their feet. This clean&#44; renewable energy source makes Iceland one of the most sustainable country.,"Sep 7, 2025 · 10:40 AM UTC",/MichaelMotha1/status/1964640033379594333#m,0,0,0,0
,,,,0,0,0,0
@dcavlek,The sun warmed the hillside&#44; and a breeze brought the scent of grass. She opened her arms&#44; her white veil fluttering. The world seemed to stop. A golden glow covered the earth. Her heart cleared&#44; worries vanished&#44; leaving only freedom and joy.,"Sep 7, 2025 · 5:38 AM UTC",/dcavlek/status/1964563809882005865#m,0,0,0,0
@varifrank,My child&#44; I come from a time just after the time when the surface of the earth had recently cooled&#44; when we recorded music from AM radio&#44; on to cassette tapes which we then traded with our friends.,"Sep 6, 2025 · 5:32 PM UTC",/varifrank/status/1964381295825605104#m,1,0,1,0
@CryptoPulse9,Its crazy how some people go around knowing that Mars went through a hyper-accelerated planetary process similar to Earth but something happened (core cooled and seized) and dropped the magnetosphere allowing solar winds and radiation to ravage the planet surface but also how probably a piece of that same Martian proto-Earth may have found it's way to our planet in tnd form of ejecta in a process known as planetary seeding&#44; meaning life here may have derived from earlier Martian life&#44; and how some people just dont know stuff like that.  I think about that sometimes&#44; about how we are probably Martians.,"Sep 5, 2025 · 8:00 PM UTC",/CryptoPulse9/status/1964056070244225409#m,1,0,2,0
@Crow68X10,I believe we were originally from Mars that planet cooled before earth cooled.  Time is everything.,"Sep 5, 2025 · 2:16 AM UTC",/Crow68X10/status/1963788416786514231#m,0,0,1,0
@GerardAMorrow,Well of course it was&#44; an era of fecundity followed because of the warmer temperatures. The abundance of food resulted in human beings average height&#44; when I was a young man foreigners were very short in height&#44; the fecundity of Mother Earth warmed by the Sun has seen to I that there is an abundance of food for most of the planet,"Sep 4, 2025 · 10:24 AM UTC",/GerardAMorrow/status/1963548805384565154#m,1,0,2,0
@Electroversenet,Antarctica has been cooling for 70 years.  We’re told Antarctica is “warming twice as fast as the globe.” The data say otherwise:  🔹 East Antarctica cooled steeply from 1986–2000&#44; with the McMurdo Dry Valleys plunging –0.7C (–1.3F) per decade.  🔹 West Antarctica warmed in the late 20th century&#44; but flipped: 1999–2018 saw cooling at –0.93C per decade&#44; with spring collapsing at –1.84C per decade.  🔹 The Peninsula’s hyped warming flatlined after the 1990s — a 2016 Nature paper confirmed no 21st-century warming.  🔹 Even the Southern Ocean has cooled since the 1990s.  CMIP6 models missed all of this. The establishment’s line of “runaway Antarctic warming” is a narrative&#44; not reality.  [📉Chart: 20-yr running temperature trends at Byrd Station (1958–2021).],"Sep 4, 2025 · 8:30 AM UTC",/Electroversenet/status/1963519908429410337#m,6,105,180,8
@bluele4f,Do u think Erik would believe it if he saw that grave bc I think he's dig it up and lay in there for a while and be warmed by the earth 😌,"Sep 4, 2025 · 1:58 AM UTC",/bluele4f/status/1963421475551277441#m,1,0,14,0
@nawapon10,earth.com/news/antarctic-alg…,"Sep 3, 2025 · 2:28 PM UTC",/nawapon10/status/1963247709390868923#m,0,0,1,0
@Avantasiart,I breathe a sweet breeze. I am warmed by the heat from the Sun. I am swayed by the tides of the Moon. I am steady on the Firm Earth.  I ask again&#44; how did I learn to be at Peace?,"Sep 2, 2025 · 8:41 PM UTC",/Avantasiart/status/1962979242884661253#m,0,0,0,0
@EarthDotCom,Antarctic algae that once cooled Earth are now disappearing dlvr.it/TMqwdH #EarthDotCom #EarthSnap #Earth,"Sep 2, 2025 · 7:05 PM UTC",/EarthDotCom/status/1962954962490794081#m,0,0,1,0
@Iyeng21_bokep,The earth cradles a nest&#44; fragile eggs warmed by a mother’s love. 🌍🐣,"Sep 2, 2025 · 5:30 PM UTC",/Iyeng21_bokep/status/1962931146817192410#m,0,0,0,0
@airgirl49,Fr tho like wym the earth is getting killed by AI due to the computers need to be cooled off by our natural lakes and rivers???? HUH??? I DONT EVEN USE TS BUT OUR EARTH IS DYING FOR PPL TO USE AI? Thats all thats gonna be left if our planet is dead???,"Sep 2, 2025 · 6:15 AM UTC",/airgirl49/status/1962761242063315092#m,0,0,0,0
@_ClimateCraze,"Notice how those who say ""our emissions have amplified the warming"" never tell you how much man-made CO2 warmed the earth in 2024 or any other year.","Sep 2, 2025 · 12:44 AM UTC",/_ClimateCraze/status/1962678066473259227#m,15,15,80,0
@AadilAmin05,Global warming is a real and dangerous problem&#44; and it's already affecting us. The Earth has already warmed by 1.2°C&#44; which may not sound like much&#44; but it's enough to cause some major issues.   For example&#44; over 15 million people are displaced by floods every year&#44; and 1.2 trillion tons of ice melt each decade.   Climate-related disasters also kill 5 million people annually. This isn't a problem for the future; it's happening right now.,"Sep 1, 2025 · 6:56 PM UTC",/AadilAmin05/status/1962590330978738180#m,0,0,0,0
@arica57777,The earth cradles a nest&#44; fragile eggs warmed by a mother’s love. 🌍🐣,"Sep 1, 2025 · 6:33 PM UTC",/arica57777/status/1962584618672001109#m,0,0,0,0
@CymaticJoule,ActionLab: Quantum locking magnetic levitation utilizing super conductivity of cooled down super conductor.  Me: Remembering the Magneto-Dielectric principles that govern reality sheds light on how Ancients transported large objects across distances using Earth's magnetic grid.,"Sep 1, 2025 · 4:49 PM UTC",/CymaticJoule/status/1962558468658807241#m,1,3,21,1
@rirokpik,Our ancestors didn’t worship idols&#44; they honored forces of nature. The river fed them&#44; the sun warmed them&#44; the earth carried them. That’s science wrapped in spirit. 🌞🌊🌍,"Aug 31, 2025 · 2:16 PM UTC",/rirokpik/status/1962157634779259188#m,0,0,0,0
@EliotJacobson,"Your 'doom quote' for today:  ""The IPCC issued its First Assessment Report in 1990&#44; concluding with certainty that the earth was being warmed by the greenhouse effect&#44; with CO2 contributing about half of the increased warming.""  goodreads.com/book/show/2856…","Aug 31, 2025 · 12:37 PM UTC",/EliotJacobson/status/1962132739525841239#m,3,19,61,1
,,,,0,0,0,0
@journaliistic,the moments like this that they shared were always born out of necessity. earth shaking&#44; life shattering necessity. it was unfortunate because it always drew the most honest versions of themselves out of hiding to say the things they truly felt. his touch warmed her . . .,"Aug 31, 2025 · 7:38 AM UTC",/journaliistic/status/1962057428582781018#m,1,0,0,0
@K4Climate,"Its quite possible to show that more warming has been produced by a combination of retrospective adjustments to temperature data (cooled baselines) the unintended consequences of ""climate action"" (more sunlight) and human alterations to the earth's surface (albedo) than CO2.","Aug 30, 2025 · 6:30 PM UTC",/K4Climate/status/1961859160485572997#m,0,0,1,0
@916FarmerBoy,i want  my #seat warmed up @GavinNewsom @realDonaldTrump #TheNextAmericanPresident #farmerboyart i am not #micheal . do not fuck with me #earth,"Aug 29, 2025 · 2:03 PM UTC",/916FarmerBoy/status/1961429500488781867#m,0,0,0,0
@PillarsOfEden,"""Earth Cooled From a Molten State — Its Ring System Formed""  This 1912 diagram by Isaac Newton Vail proposes a pre-Flood Earth surrounded by concentric water rings a concept rooted in Genesis 1:6–7:  “Let there be a firmament in the midst of the waters&#44; and let it divide the waters from the waters.”  The rings&#44; like Saturn’s&#44; were believed to be suspended above the firmament gradually collapsing to unleash the Flood of Noah.   #Firmament #Genesis #Earth","Aug 29, 2025 · 1:59 PM UTC",/PillarsOfEden/status/1961428537346306170#m,0,0,1,0
@jotstweet,Funky temps? This morning here in SC&#44; the strong 24-Hr Central Tendency is +2° or +3° (11 of 19 sites). Yet see 3 sites cooled & are Extreme Outliers. Sumter Shaw AFB just to the south has warmed 7° from yesterday at this time & is an Outlier. Such a  pattern is most unusual...,"Aug 29, 2025 · 11:12 AM UTC",/jotstweet/status/1961386514014699610#m,0,0,0,0
@UtahBlender,I’ve also built other exotic radio projects such as this 1200 watt EME (Earth-Moon-Earth) 23cm water cooled system. It literally bounced a radio signal off the moon and back to earth.,"Aug 29, 2025 · 9:21 AM UTC",/UtahBlender/status/1961358591304372445#m,0,0,4,0
@rawrryyan,Do people ever wonder how animals and dinosaurs the size of buses and jungles covered the earth? Higher levels of CO2 is why. Higher levels of CO2 warmed the planet and provided more energy to power vast forests.,"Aug 29, 2025 · 2:39 AM UTC",/rawrryyan/status/1961257374624137602#m,0,0,0,0
@Frances30683219,A warm breeze builds&#44; and I can smell the rain. It's not here yet. The breeze has cooled the air. Wasp hold on to whatever they can. The bit of a breeze strengthens&#44; stirring leaves that have fallen on the dry earth.   Hummingbirds sway with the  feeders as soft thunder rumbles.,"Aug 28, 2025 · 10:49 PM UTC",/Frances30683219/status/1961199575210815672#m,0,0,3,0
